kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan,,
commentar,1.39864826699719E+018,1.3986418284889E+018,,Sat May 29 14:31:47 +0000 2021,2414135696,raumdeuterrr,@mbaadnin Aku tes wawancara cpns tahun kemaren mirip2 ini juga pertanyaannya,1.3986418284889E+018,0,,iya,netral,validasi,cerita,pertanyaan,konfirmasi pertanyaan wawancara serupa.,,
retweet,1.39861058589429E+018,1.3985380135846E+018,,Sat May 29 12:02:03 +0000 2021,98792669,hidayatulhf,Wawancara tes cpns saja pertanyaanya tidak sebodoh itu.,,0,,iya,negatif,skeptis,kritik,pertanyaan,menilai pertanyaan wawancara cpns tak sebodoh isu.,,
commentar,1.39833680254975E+018,1.39831391421184E+018,,Fri May 28 17:54:08 +0000 2021,1041624973,dhyansabilla_,"@putputputgusput @BKNgoid @aghidz13 @KPK_RI Seleksi CPNS , Tes Wawasan Kebangsaan menggunakan CAT, tdk pake wawancara. Yaa mungkin bagi mrka yg khilafah &amp; tdk mengakui Pancasila sbgai ideologi  otaknya ga sampai ujian pake Sistem CAT.  Dan tdk mgkin mau ikut CPNS, lbh suka nunggu JOB DEMO #cpns2021 #kemenpanRb",1.39831391421184E+018,2,3,iya,netral,tegas,klarifikasi,twk,"jelaskan twk pakai cat, bukan wawancara.",,
commentar,1.39804571134672E+018,1.39792976156167E+018,"@txtdrberseragam Sudah pernah dengar sistem CAT dalam perekrutan cpns ga? Di sistem CAT ini tidak ada celah untuk hal2 seperti yg disebutkan diatas. Prosesnya Aman dan Transparan pokoknya. Kalau ada oknum yang mengaku bisa meloloskan lewat jalur setan, jangan percaya, dia penypuu.",Thu May 27 22:37:26 +0000 2021,1.24190838533679E+018,Soaplords,"@fmylnr @txtdrberseragam Gw entah nganggepnya emg bisa atau gimana ya
Bukan di CAT nya, temen sempet iku cpns yg 2018an (kalau ga salah) dan selesai tes akademik ada tes wawancara. Eh ada dong sebiji upil abis tes akademik ga ada wawancara langsung aja was wes wos jadilah maka jadi pi en es 🤣
Nahloh 🤣",1.39792976156167E+018,0,,iya,netral,humor,cerita,anomali,cerita “tanpa wawancara” secara sarkas (kejanggalan).,,
commentar,1.3978073276763E+018,1.39777355962832E+018,"@bagiwang @MataNajwa @NajwaShihab biar cantik mgkn bagusnya 77
*cari 1 lagi 😂",Thu May 27 06:50:11 +0000 2021,98333673,bagiwang,"@febridiansyah @MataNajwa @NajwaShihab 😅🤭

Teman-teman coba minta penjelasan BKN Mas Febri, mengapa dalam alih status pegawai KPK ke PNS Tes Wawasan Kebangsaan menggunakan metode wawancara? Apa dasar hukumnya? 

Padahal dalam proses rekrutmen CPNS, TWK termasuk bagian dari TKD yang merupakan bentuk tes pilihan ganda",1.39777355962832E+018,0,,iya,netral,tegas,pertanyaan,dasarhukum,tanya dasar hukum twk kpk via wawancara dibanding cpns.,,
tweet,1.39738437261391E+018,,,Wed May 26 02:49:31 +0000 2021,1.24459736182689E+018,worksfess,"Work! Ternyata tahap ngelamar kerja ga cuma berhenti sampe tahap wawancara ya, aku baru tau kalo ternyata ada banyak tes psikotes, dll. Kirain test gitu2 cuma pas ngelamar CPNS doang 😟 

Share dong pengalaman kalian waktu test!🤗",,0,2,iya,netral,ingin tahu,ajakan,pengalaman,minta cerita tes, bandingkan dengan cpns.,
commentar,1.39443014314634E+018,1.39429625438176E+018,Work!  Guys bantu jawab dong.  Atau ada yg diposisi kaya gini juga engga? https://t.co/5KOornDVeh,Mon May 17 23:10:28 +0000 2021,298395450,dandelion_ivy,"@worksfess Perusahaan aku yg tiap ada buka pndaftaran cpns di wawancara internal satu2, dipantau kalo lolos skd dan mau lanjut tes harus resign or stay dgn ga ambil tes cpns selanjutnya itu",1.39429625438176E+018,0,,iya,netral,waspada,kebijakan,konflik,perusahaan internal minta pilih sebelum lanjut tes cpns.,,
commentar,1.39427189537829E+018,1.39424126173789E+018,"KPK harus memiliki sumber daya manusia terbaik dan berkomitmen tinggi dalam upaya pemberantasan korupsi. 

Pengalihan status pegawai KPK menjadi ASN harus menjadi bagian dari upaya untuk pemberantasan korupsi yang lebih sistematis.",Mon May 17 12:41:38 +0000 2021,1.12281121729311E+018,gulo_pasir,"@jokowi WOI GW THN KMRN GAGAL CPNS GARA2 TES WAWANCARA WAWANSAN KEBANGSAAN YG PERTANYAANNYA GA JELAS, PENILAIAN SUKA2 PEWAWANCARA. KLO YG NANYA GW TERNYATA GOLONGAN KADRUN SIAPA YG TANGGUNG JWB? PADAHAL KURANG NASIONALIS APA GW. 

MASAK ADA PERTANYAAN KLO PILKADA ADA CALON NON MUSLIM GMN",1.39424126173789E+018,0,,iya,negatif,marah,protes,twk,protes gagal karena wawancara twk yang dianggap subjektif.,,
commentar,1.39427163714336E+018,1.39424125785821E+018,"Saya berpendapat, hasil tes wawasan kebangsaan terhadap pegawai KPK, hendaknya tidak serta-merta jadi dasar untuk memberhentikan 75 pegawai yang dinyatakan tidak lulus tes. 

Kalau ada kekurangan, tentu bisa diperbaiki melalui pendidikan kedinasan tentang wawasan kebangsaan. https://t.co/rntwzBZF6V",Mon May 17 12:40:37 +0000 2021,1.12281121729311E+018,gulo_pasir,"@jokowi WOI GW THN KMRN GAGAL CPNS GARA2 TES WAWANCARA WAWANSAN KEBANGSAAN YG PERTANYAANNYA GA JELAS, PENILAIAN SUKA2 PEWAWANCARA. KLO YG NANYA GW TERNYATA GOLONGAN KADRUN SIAPA YG TANGGUNG JWB? PADAHAL KURANG NASIONALIS APA GW. 

MASAK ADA PERTANYAAN KLO PILKADA ADA CALON NON MUSLIM GMN",1.39424125785821E+018,0,,iya,negatif,marah,protes,twk,duplikasi protes soal wawancara twk.,,
commentar,1.3941148086565E+018,1.39411478885095E+018,"Bagi yg ingin mengikuti seleksi pendaftaran CPNS 2021 hanya melalui satu pintu aja ya di portal Sistem Seleksi Calon ASN (SSCASN) yg terintegrasi dgn data pribadi pelamar di dukcapil, kemendikbud dan kemenkes serta akses data ijazah serta akreditasi PT

https://t.co/ztCULAV4L8 https://t.co/zqCXJLnCFy",Mon May 17 02:17:26 +0000 2021,2539299234,mba_diahworo,"Test seleksi penerimaan CPNS 2021 selain tertulis juga ada test wawancara yg ditentukan dgn 3 nilai passing grade dr tes karasteristik pribadi, tes intelegensi umum dan tes wawasan kebangsaan karena sebagai abdi negara ASN harus memiliki sikap anti radikalisme https://t.co/dIukGbJ7Ds",1.39411478885095E+018,0,5,iya,netral,informatif,edukasi,passinggrade,klaim ada passing grade wawancara (menjelaskan tahapan).,,
retweet,1.39393987637493E+018,1.39388967181862E+018,"SIARAN PERS
Polemik Tes Wawasan Kebangsaan
74 Guru Besar Antikorupsi Meminta Keputusan Pemberhentian 75 Pegawai KPK Dibatalkan

*bacalah https://t.co/DtYElvIhL2",Sun May 16 14:42:19 +0000 2021,123150908,_bje,"Terkait TWK ini, ada kawan yang ngotot menyamakan dengan TWK dalam CAT normal CPNS, sehingga dg polos menganggap ini pure apa adanya. Kita harus tau, TWK ini dilakukan via wawancara, sebuah tes yang rawan kepentingan!",,0,,iya,negatif,kritik,opini,twk,sorot twk via wawancara rawan kepentingan.,,
tweet,1.39356617160193E+018,,,Sat May 15 13:57:21 +0000 2021,167457074,genturtama,"Seiring dgn kasus wawancara aneh buat pegawai KPK, banyak jg yg mengangkat soal “keajaiban” wawancara tes CPNS dan seleksi LPDP. Iya betul kok, emg ajaib karena banyak faktor X yg mempengaruhi. Di situ lah makanya harus punya strategi, jgn terlalu naif pas jawab pertanyaan geje.",,0,,iya,netral,waspada,saran,strategi,nasihat hadapi faktor x pada wawancara cpns/lpdp.,,
commentar,1.39341224418932E+018,1.39341212974772E+018,Perluuuuuuuuu,Sat May 15 03:45:42 +0000 2021,275461074,hqrry__,Siap2 bocoran tes wawancara cpns @aldialdrogoz,1.39341212974772E+018,0,,iya,netral,info,ajakan,bocoran,teaser “bocoran” wawancara cpns.,,
retweet,1.3931387274053E+018,1.39312070958543E+018,"41. TWK ini diikuti oleh semua pegawai tetap dan pegawai tidak tetap KPK. baik eselon I, sampai level admin. Pertanyaannya sama plek ketiplek.",Fri May 14 09:38:50 +0000 2021,65354308,AzmiFaiqoh,"Tes di BKN bukannya yg sejenis CAT ya, udah pakai komputer bukan manual pakai kertas. Jelas janggal sih, kenapa dikasih tes buat TNI. 2x ikut CPNS pertanyaan2nya ya seputar pengetahuan umum. wawancara jg ga sedetail gitu, lbh dominan tes psikologi malah.",,0,,iya,netral,analitis,perbandingan,cat,bandingkan cat & wawancara, pengalaman pribadi.,
tweet,1.39231962913396E+018,,,Wed May 12 03:24:02 +0000 2021,79130206,jpnncom,Pemda diwajibkan menggunakan CAT BKN dalam seleksi kompetensi bidang atau SKB CPNS 2021 mendatang. #RekrutmenCPNS2021 https://t.co/flZx9z7opf,,0,,iya,netral,informatif,berita,kebijakan,info kewajiban cat bkn untuk skb pemda 2021.,,
tweet,1.39211501332697E+018,,,Tue May 11 13:50:58 +0000 2021,433056266,gavin_kelana,"@CttnDmkrs  emng ada kalo perihal ""subuh pake qunut apa enggak"", saya di tanyakan hal tersebut saya tes wawancara cpns formasi 2018 lalu.",,0,,iya,netral,lapor,cerita,diskriminasi,mengaku ditanya “qunut” saat wawancara cpns.,,
tweet,1.3914151615676E+018,,,Sun May 09 15:30:00 +0000 2021,68930552,mediaindonesia,"Dalam asesmen ini dilakukan dengan menggunakan beberapa alat ukur yaitu tes tertulis Indeks Moderasi Bernegara dan Integritas (IMB-68), penilaiaan rekam jejak (profiling), dan wawancara.

https://t.co/0Qgncf3JoQ",,1,3,iya,netral,informatif,berita,twk,uraikan alat ukur asesmen termasuk wawancara.,,
tweet,1.39101814631259E+018,,,Sat May 08 13:12:24 +0000 2021,128893005,yantokantok,"Pertanyaan pertanyaan diskriminatif sebenarnya bukanlah hal baru di dunia seleksi institusi yg dikelola pemerintah Indonesia. Mulai dari tes LPDP, wawancara SKB CPNS, Tes dosen, wawancara BUMN. Entah kenapa baru sekarang aja naik menjadi perhatian..

https://t.co/EeIxuvgeBt",,0,,iya,negatif,kritik,opini,diskriminatif,soroti pertanyaan diskriminatif di wawancara cpns & seleksi lain.,,
commentar,1.39057826010743E+018,1.39040581482589E+018,,Fri May 07 08:04:27 +0000 2021,9.92655145132442E+017,kenmikir,"@RiuRizkiUtomo_ @febridiansyah @KPK_RI Dulu, saat tes wawancara cpns sy ditanya: sudah punya pacar?  Pertanyaan super mudah dan saya jawab, belum. Dan saya LULUS.",1.39040581482589E+018,1,1,iya,netral,lucu,cerita,pertanyaan,cerita pengalaman wawancara cpns dengan pertanyaan ringan.,,
retweet,1.39055389869634E+018,1.39051951617877E+018,"Materi test kebangsaan pegawai @KPK_RI masalah sangat serius. 
Ini harus dibuka dan harus ada yg bertanggung jawab.
Jika ini didiamkan, sangat potensial menyebabkan perpecahan bangsa",Fri May 07 06:27:39 +0000 2021,1.27446637740379E+018,YusufHs17,bgmn nnt dg tes cpns sapa sj yg bisa masuk dn diterima krn tes wawancara bs sngt subyektif,,0,,iya,negatif,cemas,kritik,subjektivitas,kekhawatiran cpns jadi tidak objektif karena wawancara subjektif.,,
commentar,1.39034484492973E+018,1.38999000374953E+018,"Waktu akan mencatat. Di masa inilah kata kebangsaan dapat dijadikan alat mematikan pemberantasan korupsi.

Padahal tidak ada sebuah bangsa yg bisa menjadi Bangsa yg bermartabat dan dihormati karena slogan semata sementara para pejabatnya korup.

Demi masa...",Thu May 06 16:36:57 +0000 2021,1.34712299225431E+018,A_RIEANTO,"@febridiansyah 1.274 lulus test 
75  tidak lulus test
2 tdk mau ikut test wawancara kebangsaan..koq pada sewot membela yg gagal tes ya? Ada apa di balik itu?..anak presiden gagal tes cpns biasa aja adem ayem.",1.38999000374953E+018,0,,iya,netral,defensif,opini,twk,komentar menanggapi hasil wawancara kebangsaan.,,
tweet,1.38983842060044E+018,,,Wed May 05 07:04:36 +0000 2021,456426648,merdekadotcom,"Kepala BKN Klaim Tes Pegawai KPK Beda dengan Seleksi CPNS: Bima menjelaskan assesment atau tes wawancara dilakukan oleh Dinas Psikologi AD untuk wawasan kebangsaan. Kemudian untuk Asesor interview dilakukan dari BAIS, BNPT dan Pusat Intelijen Angkatan… https://t.co/vqZwYOrzJG",,0,5,iya,netral,informatif,berita,twk,penjelasan bkn tentang wawancara pegawai kpk.,,
commentar,1.38722448229775E+018,1.38722246683401E+018,/skd kaliann yg nanti tes stan belajar dari mana ajaaa huhu,Wed Apr 28 01:57:44 +0000 2021,1164825397,heeyoungiiee,"@kedinasanfess SKD bisa dari buku tes cpns, atau googling
Psikotes juga bisa dari buku, atau googling
Wawancara bisa dari buku2, atau googling.-.",1.38722246683401E+018,0,,iya,netral,informatif,edukasi,persiapan,saran belajar cpns dan wawancara via buku/google.,,
tweet,1.37763790081318E+018,,,Thu Apr 01 15:04:05 +0000 2021,1.360229751454E+018,Tita08578559,"Salam dr S.Pd yg nganggur 1 thn, tes cpns cm smpe skb, Apply loker cm smpe wawancara, mau ngajar ga ada ank sekolah msh dring",,0,,iya,negatif,sedih,curhat,gagal,cerita gagal cpns dan wawancara kerja.,,
commentar,1.37416711810347E+018,1.37401200149248E+018,"@mahabbatanminni @keongijoo @anakdakjal_ Wah enak bisa langsung diangkat jd pegawai tetap. Itu stlh brp thn kerja? Ga perlu tes lg kah? 
Iya emg sebagian besar tergantung anggaran di instansinya berapa yg dialokasiin utk gaji pegawai non pns. Bahkan dlm 1 instansi bisa beda2 juga gajinya, beda dirjen beda gaji",Tue Mar 23 01:12:26 +0000 2021,441480230,gamauiri,"@cincaaaaa @keongijoo @anakdakjal_ Butuh waktu sampai 7 thn dr kontrak jd tetap. Berefek jd dpt remun, tp ttp 50% dr pns dg grade yg sama.
Ada tesnya sih, assasment. Tp yg ngetes pejabat sendiri. Lebih ke ceremonial aja sih, formatnya kan mmg hrs diadakan tes. Tp kek wawancara biasa. Ga tes2 macem tes cpns gtu. 😂",1.37401200149248E+018,0,,iya,netral,analitis,perbandingan,seleksi,bandingkan wawancara seremonial vs cpns.,,
commentar,1.37309720526798E+018,1.3730720994268E+018,,Sat Mar 20 02:20:59 +0000 2021,416810352,Moh_AlexM,"@withloveacaa @subtanyarl Mungkin seleksinya kayak cpns gitu, ada tes cbt, wawancara, dll 😭",1.3730720994268E+018,0,7,iya,netral,dugaan,opini,rekrutmen,perkiraan seleksi seperti cpns dengan wawancara.,,
commentar,1.3722131442364E+018,1.37221314197151E+018,,Wed Mar 17 15:48:02 +0000 2021,611522820,Akun_Asri,"2. Tahapan rekrutmennya:

-Seleksi Administrasi,
persiapkan berkas sesuai persyaratan.
-Seleksi Tulis, 
dilakukan di Web rekrutmen BPN. Tesnya kayak Tes SKD CPNS (TIU, TWK, TKP). Jadi rajin-rajin latihan soal ya.
-Seleksi Wawancara Akhir di kantor BPN",1.37221314197151E+018,0,1,iya,netral,informatif,penjelasan,tahapan,rinci tahapan rekrutmen bpn termasuk wawancara akhir.,,
commentar,1.37063434697391E+018,1.37062154774495E+018,"Bener ga sih kalau masuk pe en es sekarang tesnya murni, ga ada main bayar2 lagi? @PNS_Ababil",Sat Mar 13 07:14:28 +0000 2021,499550507,ibnuuazmi,"@sherrrinn @PNS_Ababil 2017 ikut tes cpns di kementrian, sampai tahap wawancara akhir masih stay di rangking 30an (yg keterima 39org). Eh pas abis wawancara nyungsep ke rangking 50-an padahal secara nilai termasuk ga mgkn terjun bebas.",1.37062154774495E+018,0,,iya,negatif,kecewa,curhat,nilai,keluhan nilai jatuh drastis setelah wawancara.,,
tweet,1.36929525794755E+018,,,Tue Mar 09 14:33:24 +0000 2021,7.70637577938362E+017,realllllshal,"Paling males kalau kumpul keluarga kaya gini selalu di wawancara sana sini 🙃
Ditanya ini itu pula, trs apasih make suruh tes cpns segala kzl 😑 emg  ngmng doang gampang ya wkwk",,0,,tidak,netral,kesal,curhat,keluarga,"candaan soal ditanya keluarga dan cpns, tidak analitis.",,
tweet,1.36884963159392E+018,,,Mon Mar 08 09:02:38 +0000 2021,369407716,Apexecons,"Pernah gagal wawancara kerja, wawancara beasiswa, gagal tes cpns. Kecewa? Enggak. Karena gw selalu sadar dan inget kata-kata John Nash: In competitive behavior, someone always loses.",,0,,iya,positif,reflektif,motivasi,keteguhan,cerita kegagalan cpns tapi tetap optimis.,,
tweet,1.3612552748462E+018,,,Mon Feb 15 10:05:23 +0000 2021,1.26469188337824E+018,BaratTeropong,"Pemkab Kerinci Usulkan 1.221 Formasi Cpns dan P3K Untuk Tenaga Guru, Peserta P3K Hanya Mengikuti Tes SKB dan Wawancara https://t.co/csme03hwFb",,0,,iya,netral,informatif,berita,formasi,berita usulan formasi dan ada tahap wawancara.,,
commentar,1.34643642861648E+018,1.34643508164517E+018,"2 kali CPNS pembukaan, 2 kali juga aku belum pernah nyoba
•Pas belum lulus profesi (kalo daftar pake ijazah S.Kep) 
•Dan pas sudah lulus profesi (sudah ada ijazah Ners)

Alasan:
Memang tidak ingin daftar saat itu.",Tue Jan 05 12:40:34 +0000 2021,103718007,miarhamayani,"Tapi aku sudah 2 kali ujian CAT yang kek CPNS itu kwkwk
Karena aku sudah 2 kali ikut tes BLU haha 😂
•2019, sampe tahap wawancara, gak lulus. Eh dipanggil lagi teleponnya gak keangakat karena dinas
•2020, alhamdulillah sampe keterima lulus 🙏",1.34643508164517E+018,0,,iya,positif,syukur,cerita,pengalaman,cerita dua kali ikut cpns sampai tahap wawancara.,,
commentar,1.34603288572416E+018,1.34596196403233E+018,"Ini kisah nyata. Sekitar 3 tahun lalu ketika kami Tour de Jateng dan berhenti ngopi di sebuah warung kopi di Kendal. Seorang ibu2 mendekati saya. Katanya, dia mau ngucapin terima kasih ke pak @SBYudhoyono karena dia dan suami salah dua yang diangkat jadi PNS dari 1.070.000 orang https://t.co/jBPGO4osMo",Mon Jan 04 09:57:02 +0000 2021,1029952075,yeti_mamaadzka,"@panca66 @SBYudhoyono Saya jg berterima kasih ke pak @SBYudhoyono. Saya salah 1 yg lulus cpns thn 2005. 
Stlh lulus kuliah 2002, sy ikut 2x tes cpns. Tp kalah di wawancara krn saat di wawancara ditanya ""siapa yg bantu anda"" sy jwb ""Allah pak. Kalau Allah ridho dan rejeki sy jd pns, maka sy lulus""😁",1.34596196403233E+018,0,,iya,netral,religius,cerita,jawaban,"cerita wawancara ditanya “siapa yang bantu”, dijawab religius.",,
commentar,1.34492531399881E+018,1.3448442404639E+018,"'Pecah telor' dapetin kerjaan tuh beda beda. Ada yg cepet. Ada yg lama. 

Lo yg pernah punya pengalaman nyari kerja sampai nganggur lama dan akhirnya dapet itu titik baliknya kyk gimana?

Berapa lama 'waktu tunggu kalian'?

Ada tips tips khusus ga? https://t.co/SASC2wx0xH",Fri Jan 01 08:35:57 +0000 2021,468267382,areumdawunnabi,"@hrdbacot Aku punya pengalaman 2thn sampai akhirnya dapat kerjaan tetap.
Selama itu bisa bantu project dosen, trus lamar+tes+wawancara sana sini, ikut job fair, tes cpns 3x tapi gak lulus2 😂
Sampe dpt info di tempat kerja temen lg ada lowongan, coba lamar dan Alhamdulillah keterima 🙏",1.3448442404639E+018,0,,iya,netral,reflektif,cerita,pengalaman,cerita gagal cpns beberapa kali termasuk wawancara.,,
commentar,1.34415561609741E+018,1.34415550742297E+018,"Keunggulan Buku:
1.  Informasi Tes CPNS sesuai dengan PermenpanRB
2. Pengolahan nilai SKD, SKB, Dan Pengumuman Kelulusan
3. Bedah materi sesuai dengan kisi-kisi terbaru
4. Tes SKD ( Tes Wawasan Kewarganegaraan,  Tes Intelegensi Umum, Tes Karaktersitik Pribadi)",Wed Dec 30 05:37:26 +0000 2020,9.18868967900328E+017,linibuku,"5. 9 Paket Prediksi Tes CPNS &amp; Pembahasan
6. Tes Seleksi Kompetensi 
- Tes literasi
- Tes Potensi Akademik
- Psikotes
- Mental Ideologi
- Kemampuan Bahasa Inggris
- Tes Kesehatan dan  kesamaptaan
- Wawancara
7. Strategi Menaklukkan soal-soal HOTS Tes CPNS
8. 25 Paket Pintar SKB",1.34415550742297E+018,0,,tidak,netral,promosi,promosi,buku,iklan paket soal cpns & wawancara.,,
tweet,1.34392362665597E+018,,,Tue Dec 29 14:15:36 +0000 2020,170250676,kul_de_sak,"Tes psikologi - tes kesehatan - tes samapta - SKD+SKB  - tes wawancara - tes ulang kesehatan - tes ulang samapta - fisik+mental diantemi 4 taun.
----
Welcome to the jungle, cpns.

Kacek 2 taun tp podo2 bocah wingi sorene kitaaaaa.. nyg sg tuek ttp d anggep tur ra iso opo2 😅",,0,1,iya,netral,santai,cerita,proses,deskripsi tahap-tahap seleksi cpns termasuk wawancara.,,
commentar,1.34317565430126E+018,1.34308387096767E+018,Pokoknya testernya itu ngomong apa diperhatikan. Soalnya kraeplin dan pauli itu mirip mirip. https://t.co/1CfMjMn0Fp,Sun Dec 27 12:43:25 +0000 2020,69498757,etikwahyu,"@hrdbacot Dulu ikutan cpns kemlu yg seharian cuma buat ngerjain psikotes + wawancara, dan tes koran ini bener2 melelahkan otak + tangan",1.34308387096767E+018,0,,iya,netral,lelah,cerita,pengalaman,cerita tes cpns seharian psikotes + wawancara.,,
tweet,1.33686516992267E+018,,,Thu Dec 10 02:47:48 +0000 2020,3154463256,kaisyndrm_,Jongin lagi siap2 wawancara buat tes cpns https://t.co/LpGwJQxetN,,3,117,iya,netral,ceria,aktivitas,persiapan,cerita siap-siap wawancara cpns.,,
